
Great Allegheny Passage: The Great Allegheny Passage (GAP) rail trail offers 141 miles of hiking and biking between Cumberland, MD and Point State Park, in Pittsburgh. In Cumberland, the GAP joins the C&O Canal Towpath, creating a continuous trail experience, 325 miles long, to Washington, DC. The ten-foot wide multipurpose trail is built on railroad corridors of gentle grades, sweeping curves, large bridges and tunnels that pass through mountains, not over them. The terminus of the GAP is at the Forks of the Ohio marker near the fountain in Point State Park.
The trail system links the Cumberland and Pittsburgh metropolitan areas, providing visitors with an opportunity to travel through and learn about a region important to the development of national culture and politics. George Washington envisioned the Potomac River as a trade route linking the Atlantic Ocean and the upper Ohio River Basin. The history of the region and the tangible character of the trail corridor itself highlight the concept of _the frontierÓ in American culture and the westward migration of Anglo-American society into the trans-Appalachian region of the continent.
The Great Allegheny Passage is a part of the Potomac Heritage National Scenic Trail, which is a diverse network of trails and routes running between Point State Park in Pittsburgh, Pennsylvania and Point Lookout in Maryland. The Fort Pitt Museum is an official National Park Service Passport stamp location for the trail.
www.gaptrail.org
GPS: Lat. 40.44189 Long. -80.01324
Environmental Education and Interpretation

Point State Park offers a variety of environmental education, interpretive and recreational programs. Through these programs, participants gain appreciation, understanding and a sense of stewardship toward natural and cultural resources. Programs are offered year-round. Programs for student groups are available.
Explore the Calendar of Events for a listing of upcoming events.
Explore environmental education and interpretation for more information.

Historical Interpretation
Monuments, plaques and markers throughout the park commemorate events and people of historic importance at the Forks of the Ohio.
The location of Fort Duquesne is marked by a granite tracery (outline) within the Great Lawn. The center of the tracery contains a bronze medallion depicting the fort. The locations of four of the five bastions, projecting parts of the fortification, of Fort Pitt have been delineated.
The Flag Bastion and the Monongahela Bastion have been reconstructed of brick. The Flag Bastion overlooks the Monongahela River and the parking lot. The Fort Pitt Museum is housed in the Monongahela Bastion. Both the Music Bastion, located in the city-side lawn area, and the Ohio Bastion, located in the plaza across from the museum and block house, are marked by granite traceries. The traceries of both Fort Duquesne and Fort Pitt are lit by LED lights for a spectacular view from above at night.
The original location of the riverês edge during the mid-1700s is depicted by a granite tracery within the Great Lawn.
Explore the Calendar of Events for a listing of events from today forward.
Fort Pitt Museum: The Fort Pitt Museum is a two-floor, 12,000-squarefoot museum that tells the story of western Pennsylvaniaês pivotal role during the French & Indian War, the American Revolution and the birth of Pittsburgh. Built on the footprint of the original Fort Pittês Monongahela Bastion, the museumês façade allows visitors to sense the enormous size of what was, at that time, the second largest fort in North America.
Through interactive exhibitions, life-like historical figures and numerous artifacts, visitors can learn about the important role the region played in shaping the United States. Operated by the Senator John Heinz History Center, the museum is open to the public daily from 10 a.m. to 5 p.m. Special programs and group tours are available throughout the year. Please contact the museum to inquire about programs or tours at 412-281-9284.
www.heinzhistorycenter.org
GPS: Lat. 40.44097 Long. -80.0094

Fort Pitt Blockhouse: The Fort Pitt Block House was built in 1764 as a small defensive redoubt and is the only surviving structure of Fort Pitt, a key British fortification during the French and Indian War, which also served as the western headquarters of the Continental Army during the American Revolution.
The Block House was originally constructed to help defend Fort Pitt from American Indian attacks during the mid-18th century. After the British abandoned the fort in 1772, the Block House turned into a trading post for a number of years. By 1785, the building was converted into a single family dwelling. During the 19th century it became a multi-family tenement with a family living on the second floor.
In 1894, the Block House was gifted to the Pittsburgh Chapter of the Daughters of the American Revolution by the structureês owner, Mary Croghan Schenley. The chapter embarked upon a 16-month restoration, which primarily involved the in-filling of window and door openings cut into the Block House during its century-long use as a residence.
The Block House is still owned and operated by the Fort Pitt Society of the Daughters of the American Revolution of Allegheny County, Pennsylvania. It has remained free and open to the public since 1895. The structure is the oldest architectural landmark in Pittsburgh, and it is also the nationês only authenticated pre-Revolutionary War structure west of the Allegheny Mountains. Much of its architectural fabric is intact, including the stone foundation, bricks and timber elements that are largely original to its 1764 construction. For hours of operation call 412-471-1764.
GPS: Lat. 40.44115 Long. -80.0097

Access for People with Disabilities

The main park entrance, walkways, restrooms and drinking water fountains are ADA accessible.
If you need an accommodation to participate in park activities due to a disability, please contact the park you plan to visit.",0

55,Sights,Allegheny Cemetery,https://media-cdn.tripadvisor.com/media/photo-s/04/18/13/9b/allegheny-cemetery.jpg,"Instituted in 1844, this 300-acre cemetery is the final resting place of such notables as Lillian Russell, Stephen Foster and General John Neville.",2.5,4.5,"{u'lat': 40.4750162, u'lng': -79.9573738}","4734 Butler St, Pittsburgh, PA 15201-2951",40.4750162,-79.9573738,http://www.alleghenycemetery.com/,"Pittsburgh's tender mercies, respect for its lands, and loyalty to high ideals are more than evident within the gates of Allegheny Cemetery. Conceived in the minds of Pittsburgh's leading families and businessmen in 1844, Allegheny Cemetery was created to be far more than the typical country burying grounds of that age.

After its incorporation, 100 acres were purchased and the first interment took place in 1845. Today, Allegheny Cemetery encompasses 300 acres with over 15 miles of roadways. Of that 300 acres, 100 acres remain for future development, making Allegheny not only one of the most affordable but accessible cemeteries in the greater Pittsburgh area.

Allegheny Cemetery has been the choice of more than 124,000 people as their final resting place. Some had worldwide fame, others were known throughout Pittsburgh. But most were known only by the friends and family who loved them and wanted the assurance that they would be memorialized in the most caring, dignified, and respectful manner possible. Together, they make up the Allegheny Cemetery family.",0

56,Tours,Pittsburgh Tours & More,https://media-cdn.tripadvisor.com/media/photo-s/09/6e/b3/72/pittsburgh-tours-more.jpg,"Calling all movie buffs! Celebrate the ""Hollywood of the East,"" where movies and film crews abound! Lights, Camera, Pittsburgh! ",3,5,"{u'lat': 40.4536582, u'lng': -80.03228469999999}","1825 Liverpool St, Pittsburgh, PA 15233-2225",40.4536582,-80.0322847,http://www.pghtoursandmore.net/,"We're excited to entertain your group with tours that spotlight the best of Pittsburgh! Experience our City Neighborhoods, Breweries, Eateries and Attractions. Includes Transportation, Guides, Samplings and Behind-the-Scenes Tours.

We work with groups of 15 or more to customize an itinerary that fits your interests. Have fun while exploring what is uniquely Pittsburgh.

A Division of Pittsburgh Transportation Group.

",40

57,Shopping,Pittsburgh Public Market in the Strip,https://media-cdn.tripadvisor.com/media/photo-s/03/2d/5e/7a/outside-the-market.jpg,"Pittsburgh Public Market represents the rebirth of an old style of shopping. Like most cities, Pittsburgh once housed several market houses scattered throughout the city. ",1,4.5,"{u'lat': 40.4538071, u'lng': -79.98048109999999}","2401 Penn Ave, Pittsburgh, PA 15222-4601",40.4538071,-79.9804811,http://pittsburghpublicmarket.org/,"Pittsburghês last public market house was demolished in 1965 to make way for development on the North Side, greatly reducing the opportunities for local farmers, vendors & artisans to showcase their wares and for consumers to enjoy the freshness, variety and uniqueness of the food and merchandise grown and created in our region.
In 2003 Neighbors in the Strip (NITS) began studies and plans to create an indoor, year-round public market located in what is already Pittsburghês historic market district, the Strip._ NITS focused on developing a public market that promotes the growth of new businesses, allows for the expansion of local businesses, and features the best of what our region offers.

What happened to the public market halls in Pittsburgh?
Pittsburgh has had a number of public markets over the years. The first, Allegheny Market House on the North Side (pictured above), began operations in 1863. The building was modernized and renovated, but a portion of the market house was damaged by fire in 1944. The building was demolished in 1965 to make way for an apartment high rise and shopping mall in Allegheny Center.
The South Side Market House opened in 1893. Owned by the city, the market became a financial drain and was closed in 1943. When the building was threatened with demolition in the 1970ês, South Side residents and the Pittsburgh History & Landmarks Foundation campaigned to save it and the South Side Market House was transformed into the South Side Recreation Center.
The East Liberty Market House was built in 1900, but was unsuccessful and was sold to the Pittsburgh Automobile Association for its auto shows in 1915. Through the 1920ês the building was also used for sporting events and it became a car dealership in the 1940ês. In 1988 the building was bought by AAA and redesigned as an upscale shopping mall. The retail mall failed, but AAA expanded to occupy the building, along with other professional office space.
Market Square was created in 1764 as Pittsburghês first business and shopping district. Often a market house sat on this site, most significantly the Diamond Market from 1914 to 1961 when it was demolished. Another venture, Market on the Square, a meat and food market attached to G.C. Murphyês was closed in 1994.

Holiday Hours
PPM vendors are_open Monday to_Friday 10am-7pm_and_Saturday & Sunday 9am-5pm_until January 3. Hours thereafter will be Wednesday, Thursday, Friday and Sunday 10am-4pm, Saturday 9am-5pm._
EXCEPT:
* Backstage Alpaca: closed Dec 28-30
* Caffe DêAmore: closing weekdays at 4pm
* Clarion River Organic: closed Sun always
* The Colombian Spot: open_weekdays at_11am
* Family Farms Creameries: closed Mon & Tues always, opening weekdays at 11am
* Gluten Free Goat: closed Mon & Tues always, closing weekdays at 4pm; closed Dec 24-26
* Jennês Jems: closing weekdays_at_4pm
* Jonathan Moran Woodworks:_open daily until 5pm
* Pittsburgh Ice Cream Co: closed Mon & Tues always, opening weekdays at 11am
* Red Star Kombucha: open daily_until_6pm
MARKET CLOSINGS:_Market closing at_2pm on Dec 24 and Dec 31, and_closed for holidays Dec 25 and Jan 1.

There is metered parking on Penn Avenue in front of our_building. Street parking above_25th St_is free for two hours. And, of course, street parking is FREE on Sundays! (Please pay attention to signage for specific street parking regulations.)
There are numerous_privately operated parking lots available. The nearest surface lot is between 23rd &_24th Streets on Penn Avenue for $7 per day. Hourly parking can be found in the_Cork Factory Garage_at 2350 Smallman Street_($2 for up to 2 hours; $6 all day.)
Several bus routes_come through the Strip with stops on Liberty and/or Penn Avenues, including the_54, 86, 87, 88_and 91. Check the Port Authority site for more info.
Bike parking is available right_in front of our entrance_on Penn Avenue_at_24th Street.",20

58,Sights,Allegheny County Courthouse,https://media-cdn.tripadvisor.com/media/photo-s/00/11/4f/12/courtyard.jpg,"A Historic Building Complex
One of the most unique aspects of our history is a location that most county citizens tried to avoid. ",2,4.5,"{u'lat': 40.4394096, u'lng': -79.9968517}","5th Ave. and Grant St., Pittsburgh, PA",40.4394096,-79.9968517,http://www.alleghenycounty.us/About/History/Courthouse-and-Jail.aspx,"A Historic Building Complex
One of the most unique aspects of our history is a location that most county citizens tried to avoid.  Our most lasting and well-known symbol is the Allegheny County Courthouse and Jail complex, originally designed in 1883 by Boston architect Henry Hobson Richardson, and built between 1884-1888.
These internationally recognized historic structures reflect Hobson's stature as one the greatest architects in the history of American architecture, and continue to draw visitors from throughout the world who marvel at the buildings' simple style, dignity and strength.
The current courthouse is actually the third in the history of Allegheny County. The first permanent Pittsburgh Courthouse was built in the area now known as Market Square. It was replaced in 1841 by a grand building in the Greek Revival style. This courthouse was built on Grant's Hill, on the site of the present courthouse.
On May 7, 1882, a fire broke out in the rotunda of the second Allegheny County Courthouse, destroying the building. Soon after, county commissioners sent letters to one hundred American architects, asking them to submit designs for a new Allegheny County Courthouse. On January 31, 1884, Richardson was officially chosen to design Allegheny County's new courthouse.
Richardson's design was chosen because of its clarity of design and organization. He said he designed the buildings, ""to express in the exterior the character and purpose of the interior, and to rely for architectural effect upon the arrangement of the messes, and the dignity and solidity of the construction.""
Construction on the Courthouse and jail complex began in 1884. Work on the jail was completed in 1886. The courthouse was completed in 1888, Unfortunately, Richardson did not live to see his masterpiece completed. He died in 1886.
The architecture is characterized by the classic symmetry of the Renaissance, with Romanesque details, including Syrian      arches, Byzantine Capitals, late French Gothic dormer windows and French Renaissance roofs. Among the most impressive features of the courthouse and jail are the Courthouse tower, rising more than 229 feet; the solemn mass of the jail; the picturesque silhouettes of the roof lines, towers and turrets; the soaring arches and dignified columns; and the practical arrangements of windows, which provide an abundance of natural light.
Although there have been innumerable alterations to both the courthouse and jail over the years, these impressive buildings have withstood the test of time and remain powerfully expressive structures enjoyed as architectural masterpieces.
The jail, which was officially closed in 1995, has been masterfully converted into a new combined home of the juvenile and family sections of the Common Pleas Court. The restored and readapted facility has won many national and international design awards.",0

59,Museums,Andy Warhol Museum,https://media-cdn.tripadvisor.com/media/photo-s/03/1c/ed/4f/andy-warhol-museum.jpg,"The Andy Warhol Museum is a vital forum in which diverse audiences of artists, scholars, and the general public are galvanized through creative interaction with the art and life of Andy Warhol. ",1.5,4.5,"{u'lat': 40.4483738, u'lng': -80.00249740000001}","117 Sandusky Street, Pittsburgh, PA 15212",40.4483738,-80.0024974,http://www.warhol.org/,"Archives Collection
The archives consist mainly of Warhol's papers and other materials from his estate. This includes source materials for his art (such as photographs, newspapers and magazines); a portion of his personal collection of thousands of collectibles, books, and ephemera; 610 Time Capsules (a work of art assembled from archival materials from the artistês daily life); a nearly complete run of Interview magazine; more than 3,000 audiotapes; and clothing, scripts, diaries, and correspondence. These materials are available for research in the Archives Study Center by appointment only.  
Art Collection
The collection includes 900 paintings; approximately 100 sculptures; nearly 2,000 works on paper; more than 1,000 published and unique prints; and 4,000 photographs. The collection also features wallpaper and books by Warhol, covering the entire range of his work from all periods, and includes student work from the 1940s, 1950s drawings, commercial illustrations and sketchbooks; 1960s Pop paintings of consumer products (Campbellês Soup Cans), celebrities (Liz, Jackie, Marilyn, Elvis), Disasters and Electric Chairs; portrait paintings (Mao), Skull paintings and the abstract Oxidations from the 1970s; and works from the 1980s such as The Last Supper, Raphael I-6.99 and collaborative paintings made with younger artists such as Jean-Michel Basquiat and Francesco Clemente. Drawings by Warholês mother Julia Warhola are also included in the art collection.   Admission includes all permanent and special exhibitions, daily film + video screenings, daily gallery talks, and The Factory.

Members of the Carnegie Museums of Pittsburgh Free
Adults $20
Students (with valid ID) $10
Children (3-18) $10
Seniors (65+) $10
Fridays 5pm _ 10pm Half-price admission with Good Fridays program",10

60,Concerts,Arcade Comedy Theater,https://media-cdn.tripadvisor.com/media/photo-s/07/d9/f1/b3/arcade-comedy-theater.jpg,Voted Best Comedy Venue,1.5,5,"{u'lat': 40.443023, u'lng': -79.9985923}","811 Liberty Ave, Pittsburgh, PA 15222-3703",40.443023,-79.9985923,http://arcadecomedytheater.com/,"OUR MISSION:
Arcade Comedy Theater provides an interactive platform for players of all levels, both onstage and off, to experience various forms of theatrical comedy, from proven standards to offbeat styles.
Arcade Comedy Theater is downtown Pittsburghês destination for all things comedy. Opened in February 2013, Arcade is an intimate 75-seat space which hosts stand-up, improv, sketch comedy, variety acts, and more. With affordable, weekly shows, engaging classes, and a variety of programming, the Arcade is dedicated to being a fun and accessible theater in Pittsburghês Cultural District.
OUR VISION:
We strive to elevate and advance the art of comedy in Pittsburgh.",12

61,Fun&Games,Arcade Comedy Theater,https://media-cdn.tripadvisor.com/media/photo-s/07/d9/f1/b3/arcade-comedy-theater.jpg,Voted Best Comedy Venue,1.5,5,"{u'lat': 40.443023, u'lng': -79.9985923}","811 Liberty Ave, Pittsburgh, PA 15222-3703",40.443023,-79.9985923,http://arcadecomedytheater.com/,"OUR MISSION:
Arcade Comedy Theater provides an interactive platform for players of all levels, both onstage and off, to experience various forms of theatrical comedy, from proven standards to offbeat styles.
Arcade Comedy Theater is downtown Pittsburghês destination for all things comedy. Opened in February 2013, Arcade is an intimate 75-seat space which hosts stand-up, improv, sketch comedy, variety acts, and more. With affordable, weekly shows, engaging classes, and a variety of programming, the Arcade is dedicated to being a fun and accessible theater in Pittsburghês Cultural District.
OUR VISION:
We strive to elevate and advance the art of comedy in Pittsburgh.",12

62,Nights,Arcade Comedy Theater,https://media-cdn.tripadvisor.com/media/photo-s/07/d9/f1/b3/arcade-comedy-theater.jpg,Voted Best Comedy Venue,1.5,5,"{u'lat': 40.443023, u'lng': -79.9985923}","811 Liberty Ave, Pittsburgh, PA 15222-3703",40.443023,-79.9985923,http://arcadecomedytheater.com/,"OUR MISSION:
Arcade Comedy Theater provides an interactive platform for players of all levels, both onstage and off, to experience various forms of theatrical comedy, from proven standards to offbeat styles.
Arcade Comedy Theater is downtown Pittsburghês destination for all things comedy. Opened in February 2013, Arcade is an intimate 75-seat space which hosts stand-up, improv, sketch comedy, variety acts, and more. With affordable, weekly shows, engaging classes, and a variety of programming, the Arcade is dedicated to being a fun and accessible theater in Pittsburghês Cultural District.
OUR VISION:
We strive to elevate and advance the art of comedy in Pittsburgh.",12

63,Fun&Games,Arsenal Bowl,https://media-cdn.tripadvisor.com/media/photo-s/0a/a6/7a/da/arsenal-bowl.jpg,Voted Pittsburgh's best in bowling year after year!,2.5,3,"{u'lat': 40.4937816, u'lng': -79.9475779}","212 Butler St # 44th, Pittsburgh, PA 15223-2007",40.4937816,-79.9475779,http://www.arsenalbowl.com/,"What Our Clients Are Saying
""This place is AMAZING.  Certainly one of the things I miss most about Pittsburgh.  If you love to bowl, you owe it to yourself to head to Arsenal Lanes.  If you hate to bowl, you owe it to yourself to head to Arsenal Lanes.  

My dad remembers going here decades ago; I remember going here half a decade ago.  It's cool to know we were both hip 20-somethings going to a hole-in-the-wall bowling alley.  The alley's on the second floor of a building, surprisingly enough, and there's a full bar to meet your needs.  Forget those gigantic, warehouse-style, fluorescently-lit bowling centers of the 80s and 90s:  this place is the real deal.  Good, inoffensive lighting, a special on bowling (and drinks) every night of the week, and a way to make it family- and adult-friendly during regular hours.  Despite its being more old-fashioned, they do have up-to-date scoring machines for those of you who are timid about keeping score by hand.  ;)

College night was always my favorite.  Bring an I.D. saying you're 21, a college I.D., and you get games for 50 cents and beers for 50 cents.  Can't beat that!  I've yet to come across a bowling alley with a comparable deal anywhere.

Oh, I miss this place so much.  Please go there and bowl a few frames for me.""                                                                                                                                                                                                                                                 PRICING
Open - 6:00 pm: $3.75 games per person
6:00 pm - Close: $4.35 games per person",20

64,Nights,Arsenal Cider House & Wine Cellar,https://media-cdn.tripadvisor.com/media/photo-s/05/ba/7e/f3/arsenal-cider-house-300.jpg,"SPECIALIZING IN HARD APPLE CIDER, CIDER-STYLE FRUIT & GRAPE WINES AND MEAD",1.5,5,"{u'lat': 40.4650852, u'lng': -79.9609206}","300 39th St, Pittsburgh, PA 15201-1812",40.4650852,-79.9609206,http://www.arsenalciderhouse.com/,"In the early days of the Federal Allegheny Arsenal, troops were given three 4 ounce rations of whiskey every day.  This was well and fine until they started tripping over themselves. You see, the soldiers figured they could save up the rations and drink them all at once—.this caused problems. Lt. Col. Abram Wooley, who was in charge at that time, felt the need to force the troops to drink their whiskey when given. Now thatês our way of problem solving! Our growlers are named _Daily RationsÓ to commemorate this series of events in our local history.",15

65,Shopping,Art of Steel,https://media-cdn.tripadvisor.com/media/photo-s/0e/4c/dc/90/store-front.jpg,Art Store,0.5,3.5,"{u'lat': 40.4522932, u'lng': -79.98259759999999}","2125 Penn Ave, Pittsburgh, PA 15222-4419",40.4522932,-79.9825976,https://www.yelp.com/biz/art-of-steel-pittsburgh,"Stepping through the front doors of Art of Steel is like stepping into a magical land.  Gorgeous colorful hand-blown glass globes litter the air space between your head and the ceiling; so many and all unique.  They're everywhere!

The store's name no doubt references the city of Pittsburgh rather than the materials used to construct the pieces of art, because the vast majority of items for sale at AoS aren't made of steel.  You'll discover clever little things made from materials ranging from metal to glass to rock to ceramic and more.  There's just so much merchandise, so much to take in.  Everything's beautiful and not particularly cheap...but it is, after all, an art store!  I always think that AoS has the perfect something to give as an original gift for a dinner party host/hostess, teacher, friend, etc.

AoS also has a large collection of mostly inexpensive rocks and crystals for sale, both polished and in a more raw form.

Also in abundance at AoS are signs--mostly metal--in varying shapes and sizes bearing witty sayings.  Fun!

Don't forget to go downstairs to see more merchandise; the stairway on the ground level of the store isn't so obvious.",10

66,Shopping,Artifacts,https://media-cdn.tripadvisor.com/media/photo-s/09/bf/55/44/artifacts.jpg,"The good news is that you can still visit Artifacts to appreciate their collection like a museum patron, and it is beyond worth it to check out some of the curated oddities they have on display without the need to buy an admission ticket.",1,4,"{u'lat': 40.4427176, u'lng': -80.0314257}","110 S Main St, Pittsburgh, PA 15220-5547",40.4427176,-80.0314257,http://www.discovertheburgh.com/artifacts/,"If you have an itch to do some fantasy shopping for one-of-a-kind items in Pittsburgh, look no further than Artifacts in the West End. Touted as a _museum with a price tag,Ó Artifacts is home to over 20,000 items ranging from Turkish rugs, European artwork, hand crafted tables, to stuffed lions and giraffe busts, human-sized griffon statues, and everything in between.
We couldnêt make this up even if we tried.
We first learned about Artifacts during a quest to find a seating area that would compliment a Turkish rug and lamp that we bought while traveling in Istanbul. Naturally, stories of Artifactsê massive showroom of Turkish rugs and other unique items inspired us to visit in hopes of finding our dream accompaniment.
We didnêt, and that is fine by us",0

67,Parks,August Wilson Park,https://media-cdn.tripadvisor.com/media/photo-s/0d/0d/ca/0d/brand-new-children-playground.jpg,"Perched on the northern edge of Pittsburgh's Hill District, August Wilson Park provides a unique view of the city",0.5,5,"{u'lat': 40.4463475, u'lng': -79.98550740000002}","1801 Cliff St, Pittsburgh, PA 15219",40.4463475,-79.9855074,http://www.pittsburghparks.org/august-wilson-park,"efore 2009, the status of August Wilson Park (formerly Cliffside Park) could have been described as lost but not forgotten. After witnessing years of the parkês decline and deterioration, residents rallied to preserve and reimagine this important community asset. The Pittsburgh Parks Conservancy is excited to present with Hill District community organizations and the City of Pittsburgh a completely renovated August Wilson Park!

Opened to the public on August 6th, 2016, the new August Wilson Park features a number of improvements and an expanded view of the rivers. The park plan, designed by Environmental Planning and Design, is exemplary of the Parks Conservancyês dedication to community input throughout the planning process. The rolling, fully accessible landscape features public art inspired by neighborhood children; an installation of vintage photographs from Pittsburgh native Charles ""Teenie"" Harris and the Oliver M. Kaufmann Photograph Collection; and quotations from beloved Pittsburgh playwright August Wilson. This year, the most beautiful view of the cityês landscape is free and open to all.

Reimagining August Wilson Park

This is the first park project to be based on the Greenprint for the Hill District, by Walter Hood Design Studio. Click here for the full Greenprint for the Hill District.

The Greenprint plan envisions reconnecting Hill District residents to their unique landscape and connecting the Hill District to the city as a whole. Produced by Find the Rivers! -- a partnership of Hill House Association, Community Partners Institute, Hill District Consensus Group, and the Parks Conservancy -- the Greenprint provides a practical framework for a beautiful urban landscape around which housing, commercial development, transportation, the arts, and community services can be woven. Ultimately, it envisions the Hill as a _Village in the WoodsÓ above the Allegheny and Monongahela rivers.

The renovation of August Wilson Park is funded by a Pennsylvania Redevelopment Assistance Capital Program (RACP) grant awarded to the Parks Conservancy, with major additional funding from the Eden Hall Foundation, the Ryan Memorial Foundation, McAuley Ministries, an anonymous donor, City of Pittsburgh Community Development Block Grants, and a Neighborhood Partnership Project (NPP) grant through Hill House Association. Significant individual gifts totalling $67,000 also contributed to the fundraising success of the project.",0

68,Museums,Bicycle Heaven,https://media-cdn.tripadvisor.com/media/photo-s/06/f4/f1/bb/bicycle-heaven.jpg,Bicycle Heaven is the World's largest bicycle museum and bike shop.,2,5,"{u'lat': 40.4567337, u'lng': -80.0328492}","1800 Preble & Columbus Ave, Pittsburgh, PA 15233",40.4567337,-80.0328492,https://www.bicycleheaven.org/,"Bicycle Heaven was started and branded in 1996 at 684-1/2 Forrest Avenue, Bellevue, PA.  Starting with one discarded bike that Craig found in the junk.  Doing repairs and selling used bikes and collecting vintage Antique and collectible bikes with over 3000 bikes scattered in garages through out the Bellevue area. 

Bicycle Heaven Museum was established in 2011 by Craig & Mindy Morrow.  It is the world's largest bicycle museum & shop, as seen in the New York Times and Associated Press.  Rated on Trip Advisor as the #1 Pittsburgh Museum and and voted top bike shop in Pittsburgh.   You can get your bike fixed, tuned up, or trade it in for a newer (or older) bicycle.  We also rent out bikes. Click here for rates.  You can see our bikes in movies such as: A Beautiful Mind, Super 8, Fathers & Daughters, Fences and many others.  On display in our museum is a Pee-wee Herman bike from the movie Pee-wee's Big Adventure!
We have the Bowden Spacelander, the first fiberglass bike made and one of the most sought after bicycles.  Only 30 or so to be found, Bicycle Heaven has 17.  We have close to 4,000 bicycles vintage to new under one roof.  We also have an extensive collection of memorabilia and theme bikes that includes The Beatles, Elvis Presley, Sports and Bobbleheads, local art work, and many other rare items for you to enjoy.  

Bicycle Heaven is open 7 days a week 10AM to 7PM.  There is no admission fee to tour the Museum.  We do accept donations.
",0

69,Outdoor,Bike The Burgh Tours,https://media-cdn.tripadvisor.com/media/photo-s/0b/e1/f0/59/bike-the-burgh-tours.jpg,"Bike the Burgh Tours offers city tours through Pittsburgh. Visitors as well as locals will be introduced to historical, architectural and cultural facts about the landmarks seen along the way. ",2.5,5,"{u'lat': 40.4355135, u'lng': -79.9979365}","500 1st Ave, Pittsburgh, PA 15219-3128",40.4355135,-79.9979365,http://www.biketheburgh.com/,"Welcome! You are in the right place!
It's time to explore the awesome city of Pittsburgh in a different way! We'll show you around on a bike and help you find very special and mostly hidden spots. Youêll become an absolute city expert, guaranteed!

Get off the computer screen, hop on a bike and join our fun tours! They are the perfect combination of being physically active, spending time outside, and learning new things while having a blast. Everyone is welcome: from teenagers to seniors!
______PLEASE NOTE: çççBefore you book a tour, please make sure you read our terms and conditions under Important!ççç
Please also check where and how to get a bike. Bike the Burgh Tours DOES NOT HAVE BIKES, IT ONLY PROVIDES THE TOURING SERVICE!_______   Access the TOUR SCHEDULE here. Simply click on the preferred date in the calendar and create a new booking. You can pay either by PayPal account or credit/debit card. We have (see below)
A - Regular Tours
B - Special Tours
C - Food or Drink Tours

",58.25

70,Tours,Bike The Burgh Tours,https://media-cdn.tripadvisor.com/media/photo-s/0b/e1/f0/59/bike-the-burgh-tours.jpg,"Bike the Burgh Tours offers city tours through Pittsburgh. Visitors as well as locals will be introduced to historical, architectural and cultural facts about the landmarks seen along the way.",2.5,5,"{u'lat': 40.4355135, u'lng': -79.9979365}","500 1st Ave, Pittsburgh, PA 15219-3128",40.4355135,-79.9979365,http://www.biketheburgh.com/,"Welcome! You are in the right place!
It's time to explore the awesome city of Pittsburgh in a different way! We'll show you around on a bike and help you find very special and mostly hidden spots. Youêll become an absolute city expert, guaranteed!

Get off the computer screen, hop on a bike and join our fun tours! They are the perfect combination of being physically active, spending time outside, and learning new things while having a blast. Everyone is welcome: from teenagers to seniors!
______PLEASE NOTE: çççBefore you book a tour, please make sure you read our terms and conditions under Important!ççç
Please also check where and how to get a bike. Bike the Burgh Tours DOES NOT HAVE BIKES, IT ONLY PROVIDES THE TOURING SERVICE!_______   Access the TOUR SCHEDULE here. Simply click on the preferred date in the calendar and create a new booking. You can pay either by PayPal account or credit/debit card. We have (see below)
A - Regular Tours
B - Special Tours
C - Food or Drink Tours

",58.25

71,Outdoor,Bike the GAP Bicycle Tours,https://media-cdn.tripadvisor.com/media/photo-s/04/ae/e5/ff/gap-eastern-continental.jpg,"Bike-the-GAP offers bike tours in Pittsburgh and tour services along the Great Allegheny Passage, including the C&O Canal Towpath.",2,5,"{u'lat': 40.4828051, u'lng': -80.0367259}","6th and Wood Streets, Pittsburgh, PA 15212",40.4828051,-80.0367259,http://www.bike-the-gap.com/,"BIKE THE GAP: YOUR TRAIL EXPERTS

Bike the GAP was created to offers cyclists like us _ independent, adventurous, explorers _ the opportunity to bike the best trails on their own terms, but with the expertise to ensure theyêll see the best parts of the trail, stay at the best accommodations, and enjoy all the hidden, little-known treasures along the way.

We strive every day to ensure our riders have an excellent time riding the trails and can enjoy the trip without worrying about the planning and details that go into it. You just have to get on your bike and ride!

With the growth in bike trail systems across the country over the past decade, there are now so many great places to ride. These trails and you _ the cyclist _ make a huge impact in these small communities. Thank you.

See you on the trails!

SELF-GUIDED BIKE TRIPS

Bike the GAP is the leader in self-guided travel by bike with packages on the Great Allegheny Passage, C&O Canal Towpath, and across central Florida. We put a lot of thought into curating our trip packages so your biking itineraries provide the best pacing, the most comfortable overnight stays, and plenty of time for trail discovery.

The Details Matter

Itês the little details that can make all the difference in a self-guided bike trip. For example, all of our trip packages assume private rooms and private bathrooms. Weêve also biked the trails ourselves so we know all of the hidden gems along the way and have mapped out the ideal pacing so you can enjoy your ride. We pride ourselves on our customer service and responsiveness so you can get the answers to all of your questions as quickly as possible.

Why Book with Us

When you compare our bike trips to the competition, youêll find that our prices, quality, and overall trip experience is the best on the trail.

The top reasons cyclists prefer Bike the Gap tours include:

Carefully selected B&Bs with the comforts you want after a day on the trail
Well thought-out trip pacing so you can enjoy the scenery
Quick responsiveness to your questions both before and during the trip
There are no pre-arranged group hours
There are no set trip dates, so we work with your schedule
